,Ticker,Open Price,Date,Volume,Ticker2,Open Price2,Date2,Volume2
7127,MVIS,1.13,2019-03-06,608058.6499999999,MVIS,0.29,2020-03-05,457933.49
7128,MVIS,0.22,2020-03-12,513263.08,MVIS,15.2,2021-03-12,314402348.0
7129,MVIS,18.58,2021-03-15,179340793.05999997,MVIS,3.81,2022-03-15,15742718.07
7130,MVIS,3.99,2022-03-01,28722449.91,MVIS,,,
7131,MVST,12.45,2021-03-29,12837331.95,MVST,,,
7132,MVST,6.66,2022-02-11,4988772.9,MVST,,,
7133,MXCT,,,,MXCT,5.33,2022-03-16,3589749.67
7134,MXCT,,,,MXCT,,,
7135,MXIM,43.77,2017-08-11,74875194.27000001,MXIM,61.46,2018-08-13,72190916.0
7136,MXIM,59.7,2018-08-17,121429800.0,MXIM,55.33,2019-08-19,114582897.0
7137,MXIM,54.92,2019-08-21,61158912.0,MXIM,68.82,2020-08-20,162424972.44
7138,MXIM,68.81,2020-08-19,238970661.86,MXIM,100.7,2021-08-19,386183090.2
7139,MXIM,101.99,2021-08-20,294993836.2,MXIM,,,
7140,MXWL,5.87,2018-02-16,2872971.71,MXWL,4.72,2019-02-19,18894820.8
7141,MXWL,4.71,2019-02-14,8301092.4,MXWL,,,
7142,MYGN,24.01,2017-08-09,65117521.00000001,MYGN,43.38,2018-08-09,31328385.3
7143,MYGN,49.0,2018-08-24,39732385.0,MYGN,22.63,2019-08-26,13307277.309999999
7144,MYGN,45.21,2019-08-13,79480626.72,MYGN,12.53,2020-08-12,11045182.469999999
7145,MYGN,13.04,2020-08-13,14476199.52,MYGN,33.71,2021-08-13,13253389.89
7146,MYGN,35.09,2021-08-04,28646318.03,MYGN,,,
7147,MYL,39.47,2018-04-30,140678066.19,MYL,27.32,2019-04-30,132517435.8
7148,MYL,27.32,2019-04-30,132517435.8,MYL,16.7,2020-04-29,92011455.6
7149,MYL,16.7,2020-04-29,92011455.6,MYL,,,
7150,MYMD,215.04,2018-04-16,1998796.7999999998,MYMD,41.28,2019-04-15,238846.08000000002
7151,MYMD,49.44,2019-04-01,284576.64,MYMD,4.18,2020-03-31,146354.34
7152,MYMD,4.46,2020-10-21,263041.88,MYMD,8.53,2021-10-21,1260281.91
7153,MYMD,6.66,2021-03-01,441238.32,MYMD,3.94,2022-03-01,230753.98
7154,MYMD,,,,MYMD,,,
7155,MYO,130.5,2018-03-12,2355655.5,MYO,38.1,2019-03-12,180365.4
7156,MYO,38.1,2019-03-12,180365.4,MYO,4.26,2020-03-11,834534.0
7157,MYO,4.02,2020-03-13,1044182.94,MYO,13.7,2021-03-15,1296061.0999999999
7158,MYO,13.0,2021-03-10,3298932.0,MYO,6.41,2022-03-10,2044860.51
7159,MYO,4.41,2022-03-11,734908.86,MYO,,,
7160,NAII,10.75,2017-09-18,221439.25,NAII,9.35,2018-09-18,39634.65
7161,NAII,9.55,2018-09-19,34656.950000000004,NAII,9.7,2019-09-19,102228.29999999999
7162,NAII,10.25,2019-09-24,689394.5,NAII,7.73,2020-09-23,192701.17
7163,NAII,6.77,2020-09-21,29686.449999999997,NAII,13.92,2021-09-21,1512129.6
7164,NAII,14.25,2021-09-20,945872.25,NAII,,,
7165,NANO,26.58,2018-02-26,2959177.98,NANO,29.55,2019-02-26,11661848.4
7166,NANO,29.95,2019-02-25,4862412.45,NANO,35.35,2020-02-25,9074168.25
7167,NANO,35.35,2020-02-25,9074168.25,NANO,62.18,2021-02-24,21924730.18
7168,NANO,63.43,2021-02-19,30640686.09,NANO,84.37,2022-02-22,20132622.51
7169,NANO,86.57,2022-02-25,22698567.43,NANO,,,
7170,NARI,,,,NARI,113.89,2021-02-10,73423174.65
7171,NARI,93.9,2021-03-09,56414932.2,NARI,93.39,2022-03-09,57351639.51
7172,NARI,78.01,2022-02-23,60509626.650000006,NARI,,,
7173,NATI,50.29,2018-02-22,23273457.65,NATI,46.24,2019-02-22,29682057.12
7174,NATI,45.72,2019-02-21,38307050.64,NATI,44.4,2020-02-21,18131272.8
7175,NATI,44.49,2020-02-20,20387853.93,NATI,45.52,2021-02-19,20048191.52
7176,NATI,44.61,2021-02-23,17514644.37,NATI,40.31,2022-02-23,25530096.64
7177,NATI,39.45,2022-02-22,32067760.950000003,NATI,,,
7178,NATR,11.25,2018-03-16,657990.0,NATR,10.26,2019-03-18,139464.18
7179,NATR,7.5,2019-03-08,433552.5,NATR,7.59,2020-03-09,194562.06
7180,NATR,8.05,2020-03-11,127230.25000000001,NATR,17.99,2021-03-11,5101550.2299999995
7181,NATR,17.69,2021-03-10,1362413.04,NATR,16.25,2022-03-10,2679673.75
7182,NATR,16.82,2022-03-08,1221115.18,NATR,,,
7183,NAV,46.77,2017-12-19,234850878.00000003,NAV,27.65,2018-12-19,35188081.25
7184,NAV,27.38,2018-12-18,97732882.61999999,NAV,29.23,2019-12-18,19566182.01
7185,NAV,30.1,2019-12-17,45048201.800000004,NAV,44.25,2020-12-16,31452767.25
7186,NAV,44.18,2020-12-17,26739326.48,NAV,,,
7187,NBIX,81.86,2018-02-13,61057327.5,NBIX,85.32,2019-02-13,62417552.4
7188,NBIX,80.43,2019-02-08,109768611.96000001,NBIX,103.56,2020-02-10,51447158.160000004
7189,NBIX,103.27,2020-02-07,53786217.37,NBIX,116.74,2021-02-08,145618790.98
7190,NBIX,113.8,2021-02-05,129329148.0,NBIX,81.07,2022-02-07,48658132.92999999
7191,NBIX,80.4,2022-02-11,170923324.8,NBIX,,,
7192,NBL,27.38,2018-02-20,444947752.78,NBL,23.43,2019-02-20,218501151.0
7193,NBL,22.25,2019-02-19,350273740.0,NBL,19.17,2020-02-19,116986842.00000001
7194,NBL,19.75,2020-02-12,269652675.0,NBL,,,
7195,NBR,324.5,2018-03-01,50513941.5,NBR,162.5,2019-03-01,36467762.5
7196,NBR,164.5,2019-02-28,41163822.0,NBR,80.0,2020-02-28,13719440.0
7197,NBR,99.0,2020-02-25,18055026.0,NBR,89.7,2021-02-24,40108368.300000004
7198,NBR,89.7,2021-02-24,40108368.300000004,NBR,121.36,2022-02-24,24630982.88
7199,NBR,126.41,2022-02-18,14056665.59,NBR,,,
7200,NBY,134.75,2018-03-21,121544.5,NBY,47.25,2019-03-21,10111.5
7201,NBY,40.25,2019-03-29,16744.0,NBY,28.0,2020-03-30,1461628.0
7202,NBY,30.1,2020-03-26,4233986.4,NBY,32.2,2021-03-26,1179453.8
7203,NBY,33.6,2021-03-25,1717732.8,NBY,,,
7204,NBY,,,,NBY,,,
7205,NC,40.55,2018-03-07,768300.85,NC,38.3,2019-03-07,1861379.9999999998
7206,NC,36.52,2019-03-06,491449.64,NC,35.5,2020-03-05,627107.5
7207,NC,40.4,2020-03-04,466700.8,NC,24.0,2021-03-04,2061264.0
7208,NC,26.99,2021-03-03,1271687.8299999998,NC,34.5,2022-03-03,1329630.0
7209,NCLH,57.94,2018-02-27,105673753.11999999,NCLH,55.37,2019-02-27,173060153.14
7210,NCLH,55.37,2019-02-27,173060153.14,NCLH,35.07,2020-02-27,368148762.87
7211,NCLH,35.07,2020-02-27,368148762.87,NCLH,29.23,2021-02-26,574411123.52
7212,NCLH,29.23,2021-02-26,574411123.52,NCLH,19.27,2022-02-28,488264936.49
7213,NCLH,19.19,2022-03-01,586863341.13,NCLH,,,
7214,NCMI,5.4,2018-04-10,4024058.4000000004,NCMI,7.33,2019-04-10,1681326.08
7215,NCMI,7.8,2019-02-22,8543308.799999999,NCMI,9.24,2020-02-24,10351812.24
7216,NCMI,2.93,2020-06-25,2735937.31,NCMI,5.11,2021-06-25,8168794.9
7217,NCMI,4.69,2021-03-09,4822792.66,NCMI,2.81,2022-03-09,1709241.51
7218,NCMI,3.05,2022-03-03,1270559.8499999999,NCMI,,,
7219,NCR,32.58,2018-02-26,37967559.12,NCR,28.34,2019-02-26,17036222.58
7220,NCR,27.94,2019-02-28,27260638.900000002,NCR,24.69,2020-02-28,67434192.15
7221,NCR,24.69,2020-02-28,67434192.15,NCR,35.93,2021-03-01,32934479.97
7222,NCR,35.57,2021-02-26,42529483.92,NCR,40.52,2022-02-28,34871066.28
7223,NCR,40.7,2022-02-25,45930357.0,NCR,,,
7224,NCSO,,,,NCSO,,,
7225,NDAQ,27.38,2018-02-28,56651793.72,NDAQ,30.29,2019-02-28,59459239.71
7226,NDAQ,29.37,2019-02-22,60440111.82,NDAQ,37.61,2020-02-24,137399973.63
7227,NDAQ,38.3,2020-02-25,110715112.19999999,NDAQ,46.6,2021-02-24,85126456.8
7228,NDAQ,47.04,2021-02-23,139722912.0,NDAQ,56.72,2022-02-23,148970655.84
7229,NDAQ,56.72,2022-02-23,148970655.84,NDAQ,,,
7230,NDLS,7.0,2018-03-15,3561614.0,NDLS,6.87,2019-03-15,18749713.92
7231,NDLS,6.87,2019-03-15,18749713.92,NDLS,4.67,2020-03-16,2961485.17
7232,NDLS,8.21,2020-02-26,6469545.680000001,NDLS,9.64,2021-02-25,2742936.68
7233,NDLS,9.1,2021-02-26,3979320.8,NDLS,7.03,2022-02-28,2699330.19
7234,NDLS,7.5,2022-02-24,12334170.0,NDLS,,,
7235,NDMT,,,,NDMT,,,
7236,NDSN,143.7,2017-12-15,83678521.8,NDSN,118.49,2018-12-17,51122628.989999995
7237,NDSN,117.24,2018-12-14,60506977.8,NDSN,160.54,2019-12-16,77527495.17999999
7238,NDSN,162.3,2019-12-13,84816681.60000001,NDSN,199.42,2020-12-14,45615330.8
7239,NDSN,200.42,2020-12-18,144122222.42,NDSN,245.32,2021-12-20,53371083.24
7240,NDSN,248.36,2021-12-17,150131881.48000002,NDSN,,,
7241,NE,,,,NE,,,
7242,NE,,,,NE,,,
7243,NE,,,,NE,,,
7244,NE,,,,NE,31.6,2022-03-14,19149126.0
7245,NE,25.73,2022-02-17,12918029.53,NE,,,
7246,NEE,,,,NEE,,,
7247,NEE,,,,NEE,,,
7248,NEE,,,,NEE,,,
7249,NEE,,,,NEE,,,
7250,NEE,,,,NEE,,,
7251,NEM,56.98,2021-02-18,459931790.78,NEM,67.41,2022-02-18,615140315.37
7252,NEM,70.34,2022-02-24,990425183.6,NEM,,,
7253,NEO,8.79,2018-03-13,1628180.4899999998,NEO,19.65,2019-03-13,10445468.399999999
7254,NEO,16.52,2019-02-07,8442925.959999999,NEO,31.4,2020-02-07,17556839.0
7255,NEO,27.18,2020-02-28,49748369.4,NEO,51.56,2021-03-01,36399503.84
7256,NEO,53.29,2021-02-25,58976948.93,NEO,20.97,2022-02-25,15178274.729999999
7257,NEO,20.97,2022-02-25,15178274.729999999,NEO,,,
7258,NEOG,24.14,2017-07-28,9229856.58,NEOG,40.61,2018-07-30,13421361.34
7259,NEOG,41.27,2018-07-27,10965604.08,NEOG,35.05,2019-07-29,15165223.7
7260,NEOG,35.08,2019-07-30,15677743.12,NEOG,37.53,2020-07-29,10635476.58
7261,NEOG,37.44,2020-07-30,9843500.16,NEOG,43.91,2021-07-30,12617933.69
7262,NEOG,43.91,2021-07-30,12617933.69,NEOG,,,
7263,NEOS,8.95,2018-03-16,6835589.35,NEOS,2.54,2019-03-18,1694240.96
7264,NEOS,2.54,2019-03-18,1694240.96,NEOS,0.73,2020-03-17,122123.89
7265,NEOS,1.0,2020-03-13,1237643.0,NEOS,0.93,2021-03-15,6453648.510000001
7266,NEP,40.0,2018-02-21,9416360.0,NEP,42.36,2019-02-21,7150622.16
7267,NEP,42.84,2019-02-19,7489331.640000001,NEP,61.2,2020-02-19,27968094.0
7268,NEP,60.48,2020-02-18,50241885.12,NEP,79.62,2021-02-17,36034180.74
7269,NEP,82.2,2021-02-16,42949006.800000004,NEP,71.48,2022-02-16,13608934.24
7270,NEP,71.27,2022-02-23,26629892.959999997,NEP,,,
7271,NEPH,4.23,2018-02-26,44360.01,NEPH,5.13,2019-02-26,1195.29
7272,NEPH,5.06,2019-03-12,8905.599999999999,NEPH,8.02,2020-03-11,490615.48
7273,NEPH,8.5,2020-02-27,288413.5,NEPH,7.6,2021-02-26,241421.59999999998
7274,NEPH,8.22,2021-03-01,106909.32,NEPH,4.54,2022-03-01,65820.92
7275,NEPH,4.55,2022-03-03,141691.55,NEPH,,,
7276,NERV,42.8,2018-03-12,1657986.4,NERV,65.12,2019-03-12,647944.0
7277,NERV,65.12,2019-03-12,647944.0,NERV,56.4,2020-03-11,4486056.0
7278,NERV,57.76,2020-03-09,2610867.52,NERV,25.76,2021-03-09,1013140.8
7279,NERV,23.36,2021-03-08,1674982.08,NERV,5.35,2022-03-08,17259.1
7280,NERV,5.6,2022-03-01,54521.6,NERV,,,
7281,NET,,,,NET,18.55,2020-02-12,26516260.400000002
7282,NET,18.23,2020-02-10,24765764.91,NET,91.09,2021-02-09,446527461.23
7283,NET,75.54,2021-02-25,342375305.34000003,NET,107.83,2022-02-25,547116156.91
7284,NET,116.56,2022-03-01,634247952.16,NET,,,
7285,NEU,418.4,2018-02-15,12937764.799999999,NEU,432.52,2019-02-15,16175815.479999999
7286,NEU,429.71,2019-02-19,12830281.18,NEU,426.08,2020-02-19,29615968.64
7287,NEU,420.66,2020-02-18,19005839.46,NEU,388.03,2021-02-17,6647729.96
7288,NEU,400.07,2021-02-16,7279673.72,NEU,323.47,2022-02-16,11354120.47
7289,NEU,313.04,2022-02-15,10076131.520000001,NEU,,,
7290,NEWR,41.05,2017-05-18,18642488.049999997,NEWR,91.7,2018-05-18,169428312.9
7291,NEWR,88.09,2018-05-11,59823064.17,NEWR,105.02,2019-05-13,162631556.54
7292,NEWR,100.55,2019-05-15,293640187.0,NEWR,55.67,2020-05-14,98967008.48
7293,NEWR,65.61,2020-05-15,262768115.60999998,NEWR,58.69,2021-05-17,59637667.43
7294,NEWR,52.9,2021-05-14,115608982.5,NEWR,,,
7295,NFG,57.78,2017-11-17,18336251.88,NFG,52.94,2018-11-19,43663323.8
7296,NFG,52.57,2018-11-16,36431956.26,NFG,45.86,2019-11-18,30816360.759999998
7297,NFG,45.22,2019-11-15,39575323.06,NFG,42.37,2020-11-16,25968573.0
7298,NFG,41.24,2020-11-20,15531685.08,NFG,58.92,2021-11-22,18853457.28
7299,NFG,59.02,2021-11-19,27046682.26,NFG,,,
7300,NFLX,274.2,2018-01-29,4741146408.599999,NFLX,335.87,2019-01-29,2571148329.43
7301,NFLX,338.0,2019-02-08,2555750158.0,NFLX,365.0,2020-02-10,1932360370.0
7302,NFLX,349.0,2020-01-29,2669564867.0,NFLX,535.88,2021-01-28,3198655930.64
7303,NFLX,535.88,2021-01-28,3198655930.64,NFLX,386.76,2022-01-28,4628204149.8
7304,NFLX,382.06,2022-01-27,9293512838.82,NFLX,,,
7305,NFX,31.91,2018-01-31,79366424.36,NFX,18.64,2019-01-31,124248237.92
7306,NGD,0.56,2020-03-30,2543863.8400000003,NGD,1.58,2021-03-30,14012215.780000001
7307,NGD,1.56,2021-03-31,10823762.040000001,NGD,,,
7308,NGD,,,,NGD,,,
7309,NGHC,20.19,2018-02-26,2393564.8800000004,NGHC,24.17,2019-02-26,8439100.520000001
7310,NGHC,25.65,2019-02-25,5614297.649999999,NGHC,21.57,2020-02-25,5877911.28
7311,NGHC,21.43,2020-02-20,3363952.82,NGHC,,,
7312,NGHC,,,,NGHC,,,
7313,NGL,14.35,2017-05-26,19293460.2,NGL,10.6,2018-05-29,6087240.8
7314,NGL,10.7,2018-05-30,8349284.899999999,NGL,14.32,2019-05-30,14610781.92
7315,NGL,14.32,2019-05-30,14610781.92,NGL,5.15,2020-05-29,12626502.200000001
7316,NGL,5.01,2020-06-01,12945704.729999999,NGL,2.41,2021-06-01,4498402.37
7317,NGL,2.77,2021-06-03,19997200.62,NGL,,,
7318,NGVC,8.29,2017-12-07,1282927.2399999998,NGVC,17.89,2018-12-07,2692784.91
7319,NGVC,17.18,2018-12-06,3618348.52,NGVC,9.21,2019-12-06,715644.6300000001
7320,NGVC,9.38,2019-12-05,1338000.7200000002,NGVC,13.77,2020-12-04,1940840.19
7321,NGVC,13.77,2020-12-10,1405655.3699999999,NGVC,12.78,2021-12-10,851646.4199999999
7322,NGVC,12.95,2021-12-09,284084.14999999997,NGVC,,,
7323,NGVT,77.26,2018-02-28,28315249.180000003,NGVT,114.82,2019-02-28,23649934.68
7324,NGVT,112.65,2019-02-20,34504807.65,NGVT,64.83,2020-02-20,30604168.439999998
7325,NGVT,51.05,2020-02-26,27255033.45,NGVT,70.52,2021-02-25,17721182.36
7326,NGVT,69.49,2021-02-19,16746395.1,NGVT,66.35,2022-02-22,16458847.349999998
7327,NGVT,61.58,2022-02-24,35508382.76,NGVT,,,
7328,NH,47.1,2018-02-21,210066.0,NH,9.99,2019-02-21,28751.22
7329,NH,14.25,2019-04-01,55731.75,NH,25.35,2020-03-31,134659.2
7330,NH,26.25,2020-02-28,2946378.75,NH,58.95,2021-03-01,1239187.95
7331,NH,57.75,2021-02-26,1340724.0,NH,13.8,2022-02-28,54082.200000000004
7332,NH,13.05,2022-02-25,44474.4,NH,,,
7333,NHC,62.2,2018-02-20,4642732.4,NHC,83.29,2019-02-20,4181990.9000000004
7334,NHC,83.29,2019-02-20,4181990.9000000004,NHC,83.63,2020-02-20,2476953.34
7335,NHC,83.71,2020-02-21,3732963.7399999998,NHC,64.67,2021-02-22,1970365.56
7336,NHC,64.11,2021-02-19,1963112.31,NHC,63.23,2022-02-22,2140525.19
7337,NHC,62.2,2022-02-18,1533976.4000000001,NHC,,,
7338,NHHS,,,,NHHS,,,
7339,NHHS,,,,NHHS,,,
7340,NHHS,,,,NHHS,1.5,2021-03-23,0.0
7341,NHHS,1.5,2021-03-23,0.0,NHHS,,,
7342,NHHS,1.41,2022-03-18,0.0,NHHS,,,
7343,NHI,65.91,2018-02-16,31567792.229999997,NHI,83.98,2019-02-19,37611114.84
7344,NHI,83.98,2019-02-19,37611114.84,NHI,89.5,2020-02-19,25415583.5
7345,NHI,89.5,2020-02-19,25415583.5,NHI,68.0,2021-02-18,19129352.0
7346,NHI,68.23,2021-02-22,21452740.14,NHI,54.25,2022-02-22,10307011.75
7347,NHTC,18.72,2018-03-27,623001.6,NHTC,13.0,2019-03-27,973674.0
7348,NHTC,8.49,2019-06-18,770934.4500000001,NHTC,6.5,2020-06-17,119775.5
7349,NHTC,3.79,2020-03-09,138156.87,NHTC,6.7,2021-03-09,97404.6
7350,NHTC,6.74,2021-02-26,197084.34,NHTC,7.23,2022-02-28,133971.9
7351,NHTC,6.91,2022-02-25,158688.15,NHTC,,,
7352,NI,23.56,2018-02-20,95649241.39999999,NI,26.8,2019-02-20,132199736.8
7353,NI,26.8,2019-02-20,132199736.8,NI,29.98,2020-02-20,59920036.660000004
7354,NI,27.05,2020-02-28,344287179.35,NI,21.76,2021-03-01,89317096.96000001
7355,NI,22.62,2021-02-17,45150764.1,NI,28.3,2022-02-17,106784673.0
7356,NI,28.31,2022-02-23,216534640.38,NI,,,
7357,NICK,8.17,2017-06-14,197395.37,NICK,8.74,2018-06-14,9447.94
7358,NICK,8.66,2018-06-27,1255.7,NICK,9.12,2019-06-27,71528.15999999999
7359,NICK,9.3,2019-06-28,284328.9,NICK,8.0,2020-06-29,8800.0
7360,NICK,7.82,2020-06-22,5872.820000000001,NICK,11.36,2021-06-22,83655.04
7361,NICK,11.36,2021-06-22,83655.04,NICK,,,
7362,NINE,23.5,2018-02-13,2861383.5,NINE,24.2,2019-02-13,3534361.6
7363,NINE,24.1,2019-03-07,7025607.9,NINE,2.86,2020-03-06,1295980.4
7364,NINE,1.6,2020-03-10,917081.6000000001,NINE,3.23,2021-03-10,1303799.19
7365,NINE,3.48,2021-03-08,1445219.64,NINE,7.07,2022-03-08,580221382.16
7366,NINE,7.07,2022-03-08,580221382.16,NINE,,,
7367,NIO,,,,NIO,5.43,2019-04-02,303074206.53
7368,NIO,5.43,2019-04-02,303074206.53,NIO,2.63,2020-04-01,44864720.269999996
7369,NIO,3.33,2020-05-14,69568581.78,NIO,31.94,2021-05-14,2562044901.7000003
7370,NIO,38.83,2021-04-06,2639251840.83,NIO,,,
7371,NIO,,,,NIO,,,
7372,NJR,44.6,2017-11-21,19828580.2,NJR,49.0,2018-11-21,23620891.0
7373,NJR,51.0,2018-11-20,29682612.0,NJR,42.92,2019-11-20,25585985.44
7374,NJR,43.13,2019-11-22,10916504.91,NJR,36.07,2020-11-23,15103013.98
7375,NJR,35.35,2020-11-30,45116886.85,NJR,37.41,2021-11-30,21606108.09
7376,NJR,37.58,2021-11-18,15591453.459999999,NJR,,,
7377,NKE,59.12,2017-07-20,695063434.88,NKE,76.31,2018-07-20,400792024.36
7378,NKE,75.24,2018-07-25,422416621.44,NKE,86.82,2019-07-25,394726782.71999997
7379,NKE,86.64,2019-07-23,490376595.12,NKE,98.16,2020-07-22,402191262.47999996
7380,NKE,98.14,2020-07-24,553356010.9,NKE,165.71,2021-07-26,639443405.1
7381,NKE,157.26,2021-07-20,727992395.28,NKE,,,
7382,NKLA,10.01,2019-03-20,159959.8,NKLA,10.5,2020-03-19,10128205.5
7383,NKLA,12.14,2020-04-15,8040540.5200000005,NKLA,11.88,2021-04-15,278852658.48
7384,NKLA,21.13,2021-02-25,177738375.79999998,NKLA,8.05,2022-02-25,126027419.00000001
7385,NKLA,6.45,2022-02-24,171580487.70000002,NKLA,,,
7386,NKT.CO,,,,NKT.CO,,,
7387,NKT.CO,,,,NKT.CO,,,
7388,NKTR,86.98,2018-03-01,210061222.96,NKTR,40.0,2019-03-01,186472680.0
7389,NKTR,40.0,2019-03-01,186472680.0,NKTR,20.83,2020-03-02,50755440.33
7390,NKTR,18.51,2020-02-28,60039702.36000001,NKTR,23.02,2021-03-01,33647666.42
7391,NKTR,22.7,2021-02-26,39487671.5,NKTR,9.87,2022-02-28,21601551.09
7392,NKTR,10.41,2022-03-01,24317541.39,NKTR,,,
7393,NKTX,,,,NKTX,55.59,2021-02-19,9333561.0
7394,NKTX,52.07,2021-02-12,3354297.33,NKTX,10.0,2022-02-14,1420380.0
7395,NKTX,10.28,2022-03-17,2784029.5999999996,NKTX,,,
7396,NLOK,31.1,2017-07-25,160818597.6,NLOK,20.53,2018-07-25,232456981.35000002
7397,NLOK,18.41,2018-10-26,140264685.4,NLOK,22.82,2019-10-28,66939731.6
7398,NLOK,22.66,2019-07-25,87202206.08,NLOK,21.06,2020-07-24,77827946.03999999
7399,NLOK,19.94,2020-05-28,155665777.46,NLOK,27.77,2021-05-28,103497123.8
7400,NLOK,26.8,2021-05-21,167295355.20000002,NLOK,,,
7401,NLS,11.5,2018-03-06,18544934.5,NLS,6.38,2019-03-06,2703091.16
7402,NLS,6.16,2019-02-27,6516553.12,NLS,3.15,2020-02-27,2447739.0
7403,NLS,3.4,2020-02-26,2245108.4,NLS,19.0,2021-02-25,63605407.0
7404,NLS,18.46,2021-02-26,37521980.6,NLS,4.91,2022-02-28,1783798.09
7405,NLS,5.47,2022-02-09,10531161.26,NLS,,,
7406,NLSN,36.72,2018-02-08,431421958.08,NLSN,25.75,2019-02-08,146303105.5
7407,NLSN,25.3,2019-02-28,163155095.4,NLSN,18.12,2020-02-28,186788914.68
7408,NLSN,14.29,2020-05-05,37029748.449999996,NLSN,25.83,2021-05-05,68852448.0
7409,NLSN,24.21,2021-02-25,110588495.85000001,NLSN,16.91,2022-02-25,89981864.02
7410,NLSN,17.96,2022-02-28,135075669.32,NLSN,,,
7411,NLST,0.16,2018-04-30,211428.48,NLST,0.36,2019-04-30,91051.92
7412,NLST,0.54,2019-03-22,138830.22,NLST,0.21,2020-03-23,67464.39
7413,NLST,0.3,2020-03-10,170212.5,NLST,1.74,2021-03-10,3673933.44
7414,NLST,1.96,2021-03-26,1210701.8,NLST,,,
7415,NLST,5.12,2022-03-01,4637552.64,NLST,,,
7416,NLY,41.28,2018-02-05,181542628.8,NLY,41.6,2019-02-04,153933062.4
7417,NLY,41.08,2019-02-15,165345685.44,NLY,41.6,2020-02-18,135356748.8
7418,NLY,41.32,2020-02-14,124009873.24,NLY,34.16,2021-02-16,162513159.76
7419,NLY,33.0,2021-02-19,135523278.0,NLY,28.24,2022-02-22,255780439.44
7420,NLY,28.32,2022-02-18,221509807.68,NLY,,,
7421,NNDM,22.0,2018-03-14,406692.0,NNDM,8.7,2019-03-14,983795.9999999999
7422,NNDM,8.7,2019-03-14,983795.9999999999,NNDM,0.88,2020-03-13,14314.960000000001
7423,NNDM,1.06,2020-03-10,40925.54,NNDM,10.22,2021-03-10,387119997.18
7424,NNDM,9.0,2021-03-11,414222300.0,NNDM,3.38,2022-03-11,10592098.66
7425,NNDM,,,,NNDM,,,
7426,NNN,37.37,2018-02-12,75211758.88,NNN,53.94,2019-02-12,61612641.36
7427,NNN,52.89,2019-02-11,59663410.74,NNN,57.23,2020-02-11,42338410.62
7428,NNN,57.23,2020-02-11,42338410.62,NNN,41.45,2021-02-10,35378735.6
7429,NNN,42.07,2021-02-11,54568912.86,NNN,42.42,2022-02-11,37745358.42
7430,NNN,43.85,2022-02-09,55456437.25,NNN,,,
7431,NOC,336.0,2018-01-29,456571584.0,NOC,274.23,2019-01-29,426448765.71000004
7432,NOC,271.67,2019-01-31,549261590.99,NOC,383.33,2020-01-31,416445878.7
7433,NOC,373.1,2020-01-30,521353150.50000006,NOC,289.58,2021-01-29,480490827.44
7434,NOC,292.12,2021-01-28,408548807.8,NOC,370.45,2022-01-28,341177041.0
7435,NOC,389.75,2022-01-27,700734253.25,NOC,,,
7436,NOG,19.3,2018-02-23,4175323.4000000004,NOG,24.9,2019-02-25,9872949.6
7437,NOG,24.0,2019-03-18,9164568.0,NOG,8.4,2020-03-17,8073265.2
7438,NOG,8.1,2020-03-12,9814267.799999999,NOG,13.78,2021-03-12,15176988.84
7439,NOG,13.78,2021-03-12,15176988.84,NOG,24.07,2022-03-14,37732757.82
7440,NOG,23.5,2022-02-25,28416294.0,NOG,,,
7441,NOK,5.23,2022-03-02,150132495.06,NOK,,,
7442,NOV,34.9,2018-02-16,111154475.8,NOV,29.56,2019-02-19,100641601.8
7443,NOV,29.26,2019-02-14,90370417.06,NOV,23.4,2020-02-14,58995027.0
7444,NOV,23.65,2020-02-13,83417475.89999999,NOV,13.43,2021-02-12,44882737.68
7445,NOV,13.43,2021-02-12,44882737.68,NOV,17.12,2022-02-14,76640727.36
7446,NOV,16.43,2022-02-11,67553308.69,NOV,,,
7447,NOVT,55.5,2018-02-28,19260220.5,NOVT,83.8,2019-02-28,27580423.599999998
7448,NOVT,75.41,2019-02-27,56375460.26,NOVT,89.2,2020-02-27,18247019.6
7449,NOVT,84.86,2020-02-26,18264672.38,NOVT,136.77,2021-02-25,9845661.99
7450,NOVT,134.79,2021-03-01,13706121.149999999,NOVT,135.0,2022-03-01,40569795.0
7451,NOVT,135.0,2022-03-01,40569795.0,NOVT,,,
7452,NOW,163.27,2018-02-28,314436141.82,NOW,240.17,2019-02-28,454622596.4
7453,NOW,235.8,2019-02-27,522112132.8,NOW,323.69,2020-02-27,736581842.82
7454,NOW,357.72,2020-02-20,696866819.88,NOW,577.16,2021-02-19,1130178551.52
7455,NOW,591.32,2021-02-12,486684152.04,NOW,578.87,2022-02-14,685958634.52
7456,NOW,568.21,2022-02-03,770359230.6500001,NOW,,,
7457,NP,79.4,2018-02-23,6143336.800000001,NP,70.34,2019-02-25,9454610.42
7458,NP,70.0,2019-02-22,4426030.0,NP,62.35,2020-02-24,5215826.9
7459,NP,64.78,2020-02-21,6117369.74,NP,54.73,2021-02-22,4006947.4899999998
7460,NP,54.69,2021-02-19,8859451.86,NP,42.2,2022-02-22,3725542.6
7461,NP,42.63,2022-02-18,4456156.53,NP,,,
7462,NPTN,6.9,2018-03-09,9236374.5,NPTN,6.59,2019-03-11,5606198.67
7463,NPTN,6.45,2019-03-08,4203548.850000001,NPTN,6.43,2020-03-09,8496286.93
